chrom	start	end	H1_DamID_LMNB1_rep0	H1_DamID_4xAP3_rep0	H1_TSA_LMNB1_rep1	H1_TSA_LMNB1_rep2	H1_TSA_SON_rep1	H1_TSA_SON_rep2
chr17	9875000	9900000	-1.842442	1.378331	-1.378591	-1.234059	0.111781	0.229910
chr17	9900000	9925000	-2.450293	-0.159923	-1.156828	-1.269456	0.214010	0.232194
chr17	9925000	9950000	-2.615535	0.215184	-1.238283	-1.269290	0.433389	0.526590
chr17	9950000	9975000	-2.524928	-0.364175	-0.656051	-1.109821	0.654849	0.500171
chr17	9975000	10000000	-2.167561	0.242191	-1.137558	-1.078848	0.315299	0.226195
chr17	10000000	10025000	-1.836617	0.727526	-1.032260	-1.180132	0.132377	0.319432
chr17	10025000	10050000	-2.251511	-0.090578	-1.581408	-0.970567	0.195011	0.598143
chr17	10050000	10075000	-1.922339	-0.270952	-0.987405	-1.330081	0.419021	0.499330
chr17	10075000	10100000	-1.792631	0.086054	-0.901857	-1.366745	0.379668	0.425839
chr17	10100000	10125000	-1.979729	-0.110036	-1.030733	-0.989935	0.199358	0.338163
chr17	10125000	10150000	-2.307126	0.517213	-0.999489	-1.319773	0.406658	0.466136
chr17	10150000	10175000	-2.487745	0.470902	-1.800055	-1.411978	0.335802	0.488104
chr17	10175000	10200000	-3.039099	-0.077518	-0.719025	-1.002415	0.510175	0.518603
chr17	10200000	10225000	-2.741456	-0.146365	-0.949879	-1.519697	0.415522	0.384337
chr17	10225000	10250000	-1.928548	0.120702	-1.699669	-1.208973	0.291291	0.245227
chr17	10250000	10275000	-2.006516	-0.342908	-1.205160	-1.077596	0.588288	0.196426
chr17	10275000	10300000	-1.825469	-1.048198	-1.171940	-1.196145	0.120191	0.003570
chr17	10300000	10325000	-2.493752	0.642986	-1.388962	-1.174863	0.360040	0.148446
chr17	10325000	10350000	-1.953182	0.247794	-1.092794	-1.084977	0.203314	0.562028
chr17	10350000	10375000	-1.095593	-0.558256	-1.033113	-1.142579	0.314851	-0.065915
chr17	10375000	10400000	-0.831892	-0.038413	-0.947661	-0.973202	0.100756	0.079709
chr17	10400000	10425000	-0.842607	-0.011207	-1.353421	-1.461801	-0.052274	-0.065277
chr17	10425000	10450000	-0.279446	0.272633	-1.079788	-1.345141	-0.275990	-0.213464
chr17	10450000	10475000	-0.136950	-0.332494	-1.241198	-1.164913	-0.052890	-0.103288
chr17	10475000	10500000	-0.261907	0.736175	-1.040771	-1.445247	-0.160527	-0.303859
chr17	10500000	10525000	-0.706405	-0.508305	-0.873148	-1.360537	0.069595	0.056912
chr17	10525000	10550000	-1.852325	0.187410	-1.046139	-0.993670	-0.018895	0.244930
chr17	10550000	10575000	-2.037339	0.253813	-1.059196	-1.456687	0.107394	0.239697
chr17	10575000	10600000	-1.100323	-0.081538	-1.390990	-1.304684	0.260773	0.027152
chr17	10600000	10625000	-1.804654	-0.719866	-0.857903	-1.036896	0.386519	0.277477
chr17	10625000	10650000	-2.352993	0.835483	-0.920910	-1.336270	0.203758	0.065263
chr17	10650000	10675000	-2.555316	-0.008352	-1.201418	-1.086637	0.586027	0.245227
chr17	10675000	10700000	-3.254714	-0.249371	-0.853494	-1.287274	0.408765	0.350534
chr17	10700000	10725000	-2.018387	0.358778	-1.256647	-1.153441	-0.013299	0.092629
chr17	10725000	10750000	-3.298056	0.130098	-0.827959	-0.956378	0.711250	0.518603
chr17	10750000	10775000	-2.552847	-0.193734	-0.922014	-0.955796	0.378776	0.363429
chr17	10775000	10800000	-2.515231	0.618629	-0.978053	-1.066207	0.382581	0.205336
chr17	10800000	10825000	-1.827401	-0.590777	-0.850577	-1.126023	0.224599	0.025265
chr17	10825000	10850000	-2.190220	-0.020764	-0.965350	-1.017592	0.543427	0.337687
chr17	10850000	10875000	-0.812179	0.857503	-0.860381	-0.977369	0.142322	-0.241872
chr17	10875000	10900000	-0.803197	0.018073	-0.879490	-1.097116	0.002946	0.136053
chr17	10900000	10925000	-0.202269	-0.579896	-0.809411	-0.898865	0.149395	0.117177
chr17	10925000	10950000	-0.070657	0.130757	-0.671172	-0.928268	-0.095343	-0.303859
chr17	10950000	10975000	0.692524	0.925635	-1.047943	-1.179442	-0.100554	-0.134336
chr17	10975000	11000000	0.167539	-0.806854	-0.701152	-0.948540	0.239018	-0.034619
chr17	11000000	11025000	0.615534	0.660403	-0.631909	-0.933722	-0.214042	-0.085024
chr17	11025000	11050000	-0.299738	0.335549	-0.596647	-0.911253	-0.182113	0.016763
chr17	11050000	11075000	0.302635	0.665654	-0.554763	-0.864304	0.071743	-0.022367
chr17	11075000	11100000	-0.644098	-0.046796	-0.588710	-0.773262	0.066056	-0.093531
chr17	11100000	11125000	-0.332764	-0.790492	-0.973817	-0.799163	-0.005390	0.056473
chr17	11125000	11150000	-0.431287	-0.100105	-0.770418	-0.775990	0.043517	-0.040824
chr17	11150000	11175000	-0.422956	0.371685	-1.111571	-0.736530	0.018800	0.177481
chr17	11175000	11200000	-0.754307	0.181692	-0.841354	-1.011004	-0.314987	0.008929
chr17	11200000	11225000	-1.681386	0.282436	-0.812375	-0.929000	0.096879	0.031490
chr17	11225000	11250000	-1.943229	-0.427662	-0.679465	-0.942735	0.044588	-0.058172
chr17	11250000	11275000	-0.449628	0.962098	-0.885974	-0.937725	0.499277	0.033469
chr17	11275000	11300000	-0.673048	-0.031126	-0.651768	-0.979365	-0.065139	-0.274234
chr17	11300000	11325000	-0.431662	0.447512	-1.258001	-0.850736	0.255785	0.025366
chr17	11325000	11350000	-0.397888	-0.291257	-0.912810	-0.874540	0.168794	0.297045
chr17	11350000	11375000	0.003622	-0.223958	-0.603280	-0.812168	-0.130347	-0.197329
chr17	11375000	11400000	-0.348974	0.427745	-0.778727	-0.793463	0.031291	0.139748
chr17	11400000	11425000	0.409009	0.962573	-0.816905	-0.699544	0.204356	-0.058454
chr17	11425000	11450000	0.278416	0.320660	-0.775985	-1.003258	-0.269663	0.073044
chr17	11450000	11475000	-0.031892	0.380846	-0.577461	-0.877238	0.144111	-0.146274
chr17	11475000	11500000	-0.235960	0.495783	-0.468234	-0.782323	-0.075160	0.107621
chr17	11500000	11525000	-0.280400	0.819219	-1.087217	-0.732812	0.019013	0.092442
chr17	11525000	11550000	-0.286874	-0.016534	-1.076182	-0.878396	-0.184438	-0.008403
chr17	11550000	11575000	-0.423102	-0.063707	-0.422017	-0.901719	0.091987	0.071165
chr17	11575000	11600000	-0.571093	1.058070	-0.861342	-0.699463	0.132054	-0.059602
chr17	11600000	11625000	-0.367395	0.019971	-0.793516	-0.680450	0.127050	0.156367
chr17	11625000	11650000	-0.450249	0.281139	-0.103265	-0.942440	0.112679	0.050187
chr17	11650000	11675000	-0.728087	0.313914	-0.648709	-0.887844	-0.030904	-0.068975
chr17	11675000	11700000	-0.192760	0.495287	-0.706653	-0.827992	-0.234054	0.030514
chr17	11700000	11725000	-0.251512	0.533354	-0.853726	-0.728974	0.142799	0.073044
chr17	11725000	11750000	-0.609374	0.530982	-0.549341	-0.757636	-0.088216	0.146803
chr17	11750000	11775000	-0.099686	0.823520	-0.865276	-0.842175	0.076278	0.084707
chr17	11775000	11800000	0.395547	0.106902	-0.802184	-0.756493	-0.225565	-0.089120
chr17	11800000	11825000	0.014376	-0.910379	-0.841354	-0.957671	-0.013497	-0.005200
chr17	11825000	11850000	-0.145578	-0.183434	-0.697816	-0.654901	0.024718	-0.103019
chr17	11850000	11875000	0.556026	0.856818	-0.739514	-0.617244	-0.048708	-0.006198
chr17	11875000	11900000	0.215843	-0.310691	-1.213909	-1.094481	0.170527	-0.028598
chr17	11900000	11925000	-0.789136	-0.812394	-0.810448	-0.653280	-0.105645	0.054753
chr17	11925000	11950000	-1.601317	-0.631506	-0.609569	-0.616764	0.381037	0.113299
chr17	11950000	11975000	-0.940524	0.806837	-1.158713	-0.893786	-0.044504	-0.081631
chr17	11975000	12000000	-2.172329	-0.349405	-0.683765	-0.688961	0.382763	0.319432
chr17	12000000	12025000	-1.857079	0.000032	-0.879490	-0.943879	0.025485	-0.142554
chr17	12025000	12050000	-2.432856	-0.437047	-0.743168	-1.205526	0.061923	-0.064188
chr17	12050000	12075000	-1.572036	-0.418830	-1.183270	-1.218030	0.012834	-0.052897
chr17	12075000	12100000	-1.374019	0.087490	-0.873415	-1.196400	-0.198786	-0.076014
chr17	12100000	12125000	-0.976302	0.471000	-0.965065	-1.059797	-0.007183	0.046261
chr17	12125000	12150000	-1.023822	0.452163	-0.805489	-0.974932	-0.229361	0.016509
chr17	12150000	12175000	-0.447138	0.779571	-0.987405	-0.961437	0.075491	-0.118445
chr17	12175000	12200000	-0.461449	-0.470539	-0.836785	-0.786269	-0.021416	-0.000372
chr17	12200000	12225000	0.321398	0.036305	-0.599804	-0.529200	0.108597	-0.085024
chr17	12225000	12250000	0.091922	0.183730	-0.598994	-0.731408	-0.106811	-0.040824
chr17	12250000	12275000	0.285081	-0.297938	-0.517645	-0.368300	0.096208	-0.095272
chr17	12275000	12300000	0.657999	0.095558	-0.508741	-0.651968	0.024718	-0.237222
chr17	12300000	12325000	0.911428	0.080368	-0.640106	-0.621594	-0.043997	-0.258729
chr17	12325000	12350000	0.507200	1.062479	-0.792778	-0.660789	-0.210784	-0.297835
chr17	12350000	12375000	0.470747	-0.487777	-0.638481	-0.724722	-0.130347	-0.082047
chr17	12375000	12400000	0.269530	0.535276	-0.593439	-0.861077	-0.054016	0.075234
chr17	12400000	12425000	0.024619	0.454291	-0.409170	-0.475670	-0.121444	-0.130376
chr17	12425000	12450000	0.490447	-0.402393	-0.609224	-0.598921	-0.154265	0.161565
chr17	12450000	12475000	0.791322	1.222928	-0.439252	-0.363578	-0.230484	-0.092355
chr17	12475000	12500000	0.929757	0.343282	-0.684987	-0.810212	-0.038083	-0.235202
chr17	12500000	12525000	0.944940	0.367767	-0.851475	-0.890593	-0.049083	-0.418671
chr17	12525000	12550000	0.316542	-0.053163	-0.500431	-0.744230	0.257567	0.061227
chr17	12550000	12575000	0.379510	-1.048191	-0.719709	-0.669842	-0.220896	-0.165215
chr17	12575000	12600000	0.181875	-0.785538	-0.841688	-0.611764	-0.015576	-0.020457
chr17	12600000	12625000	0.384605	-0.276963	-0.527646	-0.745127	-0.081529	-0.100325
chr17	12625000	12650000	-1.621063	0.288428	-0.475259	-0.691184	0.051099	0.237892
chr17	12650000	12675000	-1.276574	-0.397424	-0.609400	-0.631335	0.173310	-0.080173
chr17	12675000	12700000	0.263012	-0.106018	-0.550330	-0.646932	-0.109572	0.093312
chr17	12700000	12725000	-0.623731	-0.209486	-0.930116	-0.636991	0.005178	0.133380
chr17	12725000	12750000	-0.756650	-0.102618	-0.554763	-0.536414	0.085739	0.172771
chr17	12750000	12775000	-0.356730	0.009982	-0.628681	-0.661740	0.068604	0.270262
chr17	12775000	12800000	-1.093331	0.114598	-0.702031	-0.746452	-0.018037	0.021911
chr17	12800000	12825000	-0.428422	0.336303	-0.848329	-0.802462	-0.013898	0.285582
chr17	12825000	12850000	-0.371434	0.140966	-0.562101	-0.871031	-0.033706	0.179442
chr17	12850000	12875000	-0.348158	1.157316	-0.785572	-0.766015	0.222339	0.330774
chr17	12875000	12900000	-0.591971	0.702949	-0.929675	-0.648389	0.167612	0.186898
chr17	12900000	12925000	-0.587183	0.331331	-0.798707	-0.967971	0.147750	0.341547
chr17	12925000	12950000	-0.897821	0.555653	-0.990773	-0.942440	0.239018	0.163793
chr17	12950000	12975000	-2.069027	-0.069770	-0.836050	-0.766588	0.428362	0.084707
chr17	12975000	13000000	-2.839454	0.378846	-0.612009	-0.741215	0.838646	0.795056
chr17	13000000	13025000	-3.001170	0.114837	-1.223444	-0.707912	0.360996	0.588613
chr17	13025000	13050000	-1.205104	0.118186	-0.767981	-0.813188	0.371676	0.112586
chr17	13050000	13075000	0.609761	-0.050683	-0.953147	-0.602034	0.031291	0.225867
chr17	13075000	13100000	0.065611	0.700764	-0.593185	-0.667543	0.088372	0.080595
chr17	13100000	13125000	-0.624572	-0.318357	-0.761526	-0.585682	0.256951	0.054656
chr17	13125000	13150000	-0.101525	0.063655	-0.769517	-0.531803	-0.303373	-0.344692
chr17	13150000	13175000	0.464136	1.249039	-0.705771	-0.523149	0.038080	-0.143186
chr17	13175000	13200000	0.661477	0.381265	-0.533598	-0.611291	-0.145032	-0.335991
chr17	13200000	13225000	0.883619	1.425762	-0.443988	-0.844613	-0.147046	-0.245853
chr17	13225000	13250000	0.442816	0.217420	-0.446530	-0.665682	-0.063706	-0.142362
chr17	13250000	13275000	0.311220	-0.621683	-0.364916	-0.641511	0.181139	-0.387556
chr17	13275000	13300000	0.101026	0.322364	-0.949199	-0.831274	-0.497894	-0.116955
chr17	13300000	13325000	-0.979913	0.534055	-0.865414	-0.656880	-0.042366	-0.033872
chr17	13325000	13350000	-0.839369	-0.258943	-0.747578	-0.836363	-0.254111	-0.191316
chr17	13350000	13375000	0.176468	0.610287	-0.712139	-0.694210	-0.056582	-0.096858
chr17	13375000	13400000	0.475303	1.098778	-0.811103	-0.611764	0.071933	0.019717
chr17	13400000	13425000	-0.089840	-1.110228	-0.533598	-0.519336	0.284324	-0.047519
chr17	13425000	13450000	0.405241	-0.069102	-0.932929	-0.673072	-0.293736	0.069148
chr17	13450000	13475000	0.594439	0.290384	-0.708871	-0.578429	-0.179183	-0.292049
chr17	13475000	13500000	0.296783	-0.298286	-0.478736	-0.767475	-0.164852	-0.020925
chr17	13500000	13525000	0.069943	0.309833	-0.769517	-0.780133	-0.109408	-0.124889
chr17	13525000	13550000	-0.443956	-0.492013	-0.632652	-0.771973	0.031291	0.130656
chr17	13550000	13575000	-2.062599	0.249168	-0.530415	-0.703780	0.116180	0.077439
chr17	13575000	13600000	-2.057245	-0.347805	-0.681362	-0.914738	0.083758	0.118899
chr17	13600000	13625000	-1.155862	0.080485	-0.677301	-0.851319	0.148748	0.385618
chr17	13625000	13650000	-0.377208	-0.257408	-0.834098	-0.417724	-0.008602	-0.089498
chr17	13650000	13675000	-0.302380	0.298981	-0.496161	-0.869388	-0.051566	-0.115592
chr17	13675000	13700000	0.169370	-0.025488	-0.639539	-0.916631	-0.321983	-0.341484
chr17	13700000	13725000	0.311549	0.239463	-0.750410	-0.576163	-0.477929	-0.213188
chr17	13725000	13750000	-0.715612	-0.331728	-1.015694	-0.896970	0.167663	0.115295
chr17	13750000	13775000	0.305976	0.876031	-0.696326	-0.875972	0.088372	-0.172384
chr17	13775000	13800000	-0.068041	-0.089987	-0.765031	-0.674618	-0.240255	-0.259596
chr17	13800000	13825000	0.420099	0.131173	-0.779954	-0.596865	-0.154501	0.071995
chr17	13825000	13850000	0.355861	-0.569654	-0.357537	-0.666413	-0.282041	-0.249690
chr17	13850000	13875000	0.352420	-0.038686	-0.862348	-0.636954	-0.051903	0.007879
chr17	13875000	13900000	0.464341	0.159987	-0.730112	-0.931467	-0.109260	-0.139904
chr17	13900000	13925000	-0.355596	0.827714	-0.507521	-0.597466	-0.005862	-0.027528
chr17	13925000	13950000	-0.551575	0.699542	-0.777309	-0.813844	-0.303373	-0.040824
chr17	13950000	13975000	-0.999858	-0.705042	-0.481648	-0.704335	-0.013697	-0.034483
chr17	13975000	14000000	-0.854341	0.474582	-0.852523	-0.657863	0.153626	-0.164096
chr17	14000000	14025000	-0.863723	0.621230	-0.905253	-0.893127	0.049213	-0.011678
chr17	14025000	14050000	-0.804806	0.247396	-0.573600	-0.774458	-0.094240	-0.519478
chr17	14050000	14075000	-1.754022	0.886565	-0.782814	-0.703428	0.043466	0.309673
chr17	14075000	14100000	-0.938778	-0.229156	-0.808787	-0.992532	-0.160438	-0.110533
chr17	14100000	14125000	-1.157943	-0.269191	-1.126650	-1.009740	-0.136514	-0.286985
chr17	14125000	14150000	-1.989257	0.556314	-1.177170	-1.339582	-0.144559	-0.305130
chr17	14150000	14175000	-1.345906	0.147085	-0.937334	-0.892451	-0.086066	0.144390
chr17	14175000	14200000	-1.117582	-0.048208	-0.818089	-0.790311	-0.036881	0.041277
chr17	14200000	14225000	-1.745128	0.055885	-0.830209	-0.865124	0.228592	0.016007
chr17	14225000	14250000	-1.503823	0.693851	-0.531566	-0.901235	0.037315	0.035124
chr17	14250000	14275000	-1.365700	0.338406	-0.677301	-1.015015	-0.058346	-0.053648
chr17	14275000	14300000	-1.753038	0.171896	-0.912205	-0.912702	0.170454	0.253506
chr17	14300000	14325000	-3.961154	-0.347056	-0.418229	-0.831065	0.338076	0.667903
chr17	14325000	14350000	-4.192934	-0.543266	-0.669162	-0.989794	0.172952	0.539637
chr17	14350000	14375000	-2.712539	-0.356441	-0.944781	-1.076001	0.327181	0.380726
chr17	14375000	14400000	-1.870741	-0.019289	-0.987822	-1.190327	0.090915	0.257080
chr17	14400000	14425000	-1.051488	-0.093542	-1.136788	-1.136428	0.074730	-0.046950
chr17	14425000	14450000	-1.697280	-0.139996	-0.761170	-0.967649	0.102550	0.207800
chr17	14450000	14475000	-1.810124	0.273176	-0.730112	-0.953423	0.113129	0.255569
chr17	14475000	14500000	-1.428374	0.950329	-1.000344	-1.156122	0.192087	-0.034775
chr17	14500000	14525000	-2.306809	-0.595604	-0.802868	-1.130575	0.110830	0.101780
chr17	14525000	14550000	-2.699377	-0.636707	-0.720182	-1.137350	0.284818	-0.011077
chr17	14550000	14575000	-1.427273	0.430498	-0.873363	-0.954369	0.206024	0.314018
chr17	14575000	14600000	-0.874428	-0.410786	-0.510708	-0.989829	-0.061819	0.100352
chr17	14600000	14625000	-0.028035	-0.143155	-0.996947	-0.821869	-0.192087	-0.153644
chr17	14625000	14650000	0.023356	0.705544	-0.539554	-0.779624	-0.122832	-0.307516
chr17	14650000	14675000	-0.208710	-0.176100	-0.705460	-0.967037	-0.110065	-0.060103
chr17	14675000	14700000	-0.099480	1.388048	-0.781458	-0.740432	-0.043671	-0.047138
chr17	14700000	14725000	-0.128179	0.753616	-0.911338	-0.742511	-0.311311	-0.173660
chr17	14725000	14750000	-0.666824	-0.295992	-0.879490	-0.716188	0.063859	0.182476
chr17	14750000	14775000	-0.995307	0.285319	-0.800778	-0.853274	0.205969	0.057804
chr17	14775000	14800000	-1.516977	0.364740	-0.612110	-0.971879	0.025086	0.183440
chr17	14800000	14825000	-1.060323	-0.192788	-0.755099	-1.098681	-0.249261	-0.328401
chr17	14825000	14850000	-0.248002	-0.097469	-0.840319	-0.963176	0.037804	-0.101936
chr17	14850000	14875000	-0.029010	-0.256271	-0.567166	-0.795212	-0.076122	-0.348677
chr17	14875000	14900000	-0.592051	-0.116231	-1.018254	-1.248101	-0.159594	-0.284319
chr17	14900000	14925000	-0.822434	-0.210240	-1.434827	-1.040074	-0.209142	0.045036
chr17	14925000	14950000	-1.110698	-0.382122	-0.648877	-1.053723	0.136969	0.214433
chr17	14950000	14975000	-0.361024	-1.024368	-0.641626	-0.864224	0.122559	-0.000932
chr17	14975000	15000000	-0.032387	0.385418	-0.513618	-1.131848	-0.003335	0.022462
chr17	15000000	15025000	-0.500378	0.588358	-0.789693	-1.002001	0.037417	0.276565
chr17	15025000	15050000	-1.761427	-0.225876	-0.852009	-1.102482	0.323932	0.267557
chr17	15050000	15075000	-0.787572	-0.277832	-1.115688	-1.182720	0.050150	0.039863
chr17	15075000	15100000	-1.873858	0.433855	-0.981511	-1.134759	-0.036396	0.183391
chr17	15100000	15125000	-1.552455	0.040471	-1.129627	-0.967649	0.115683	0.305171
chr17	15125000	15150000	-1.296740	0.311724	-1.039954	-0.997768	0.089135	0.100352
chr17	15150000	15175000	-1.978792	-0.528820	-0.662678	-1.050052	-0.250808	0.238459
chr17	15175000	15200000	-1.535479	-0.591142	-0.866193	-1.113011	0.008481	-0.058672
chr17	15200000	15225000	-1.147188	0.261648	-1.174945	-1.342819	-0.286191	0.141269
chr17	15225000	15250000	-2.474082	-0.238460	-1.481131	-1.549270	0.031291	-0.209424
chr17	15250000	15275000	-2.229423	0.048471	-0.985941	-1.226372	0.317595	0.409534
chr17	15275000	15300000	-1.235684	-0.149942	-1.298715	-1.256244	0.293261	-0.004452
chr17	15300000	15325000	-1.386651	-0.245455	-1.170391	-1.561024	0.119109	0.298446
chr17	15325000	15350000	-2.481659	-0.121013	-1.585042	-1.507735	0.025600	0.109907
chr17	15350000	15375000	-1.480180	0.504750	-0.922014	-1.149290	0.073995	0.133350
chr17	15375000	15400000	-1.595996	1.184493	-1.159598	-1.338405	0.390833	0.269087
chr17	15400000	15425000	-2.027762	0.820798	-1.151949	-0.901977	0.431829	0.309015
chr17	15425000	15450000	-2.591585	0.333195	-1.276380	-1.244851	0.400316	0.147621
chr17	15450000	15475000	-2.604164	1.309324	-1.057488	-1.290329	0.331230	0.426569
chr17	15475000	15500000	-3.287605	-0.966742	-0.899574	-1.374513	0.237363	0.012287
chr17	15500000	15525000	-3.129907	-0.537053	-1.553851	-1.446577	0.328971	0.330543
chr17	15525000	15550000	-2.807006	-0.112116	-1.532516	-1.438540	0.165352	0.271120
chr17	15550000	15575000	-1.375277	-0.414922	-1.301447	-1.306571	0.501111	0.287128
chr17	15575000	15600000	-2.661726	-0.429878	-1.221409	-1.286343	0.169852	0.226460
chr17	15600000	15625000	-1.756798	-0.429220	-1.255356	-1.470022	0.564360	0.752434
chr17	15625000	15650000	-3.516257	0.042766	-1.133246	-1.404220	0.536526	0.729213
chr17	15650000	15675000	-2.186157	0.066837	-1.322619	-1.509694	0.562775	0.386924
chr17	15675000	15700000	-2.152806	-0.883494	-1.323590	-1.169755	0.379647	0.397864
chr17	15700000	15725000	-1.830472	-0.086449	-1.212333	-1.977329	0.663339	0.385440
chr17	15725000	15750000	-1.922131	0.228201	-0.938923	-1.528686	0.759562	0.525806
chr17	15750000	15775000	-1.400940	0.397390	-1.490565	-1.685108	0.412267	0.422576
chr17	15775000	15800000	-1.968005	-0.091374	-1.235633	-1.485436	0.279218	0.350090
chr17	15800000	15825000	-1.494948	0.270303	-1.558779	-1.764967	0.350871	0.211193
chr17	15825000	15850000	-3.020770	0.551916	-1.749652	-1.696547	0.453792	0.319578
chr17	15850000	15875000	-1.544078	1.502512	-1.471025	-1.917608	0.339413	0.488169
chr17	15875000	15900000	-2.270041	0.328349	-1.662182	-1.612762	0.274785	0.579888
chr17	15900000	15925000	-2.996359	0.948176	-1.046139	-1.483379	0.249471	0.369753
chr17	15925000	15950000	-4.242458	-0.649317	-1.416243	-1.653748	0.531614	0.585268
chr17	15950000	15975000	-3.588832	0.026923	-1.377395	-1.345430	0.774683	0.927467
chr17	15975000	16000000	-2.980304	-0.005332	-1.221596	-1.508961	0.403524	0.539507
chr17	16000000	16025000	-3.216537	0.471007	-2.014419	-1.757399	0.425975	0.446363
chr17	16025000	16050000	-4.129197	-0.628873	-1.674670	-1.840016	0.551379	0.635521
chr17	16050000	16075000	-2.397610	0.260042	-1.646392	-2.351752	0.241405	0.404975
chr17	16075000	16100000	-2.489059	-0.380966	-1.639949	-1.868050	0.385209	0.349635
chr17	16100000	16125000	-2.603809	0.531830	-1.766279	-2.047599	0.359674	0.406224
chr17	16125000	16150000	-3.520476	0.591152	-2.107931	-1.734672	0.311399	0.361935
chr17	16150000	16175000	-2.756590	-0.322521	-1.528582	-2.279319	0.483803	0.446363
chr17	16175000	16200000	-3.355585	-0.584635	-1.425772	-2.171311	0.644542	0.561840
chr17	16200000	16225000	-3.836077	-0.564833	-1.661309	-1.740684	0.630753	0.647232
